,Date,ITS_LIVE Mean Velocity,Mask Ratio
4440,2021-02-28,1574.5,0.942
4444,2021-03-01,1472.8,0.771
4446,2021-03-02,1738.8,0.688
4447,2021-03-03,1460.8,0.683
4454,2021-03-05,1797.4,0.768
4455,2021-03-06,1476.0,0.81
4456,2021-03-07,1659.9,0.565
4457,2021-03-08,1512.0,0.972
4463,2021-03-10,1711.4,0.206
4464,2021-03-11,1659.0,0.792
4465,2021-03-13,1801.1,0.463
4466,2021-03-14,1619.0,0.631
4468,2021-03-17,1563.1,0.806
4469,2021-03-19,1465.8,0.715
4470,2021-03-20,1579.3,0.85
4472,2021-03-22,1562.7,0.336
4474,2021-03-23,1647.0,0.755
4475,2021-03-25,1625.2,0.746
4476,2021-03-26,1449.8,0.736
4478,2021-03-28,1929.6,0.276
4480,2021-03-29,1355.6,0.941
4481,2021-03-31,1351.3,0.6
4482,2021-04-01,1305.4,0.478
4484,2021-04-03,1609.9,0.295
4485,2021-04-04,1301.8,0.944
4486,2021-04-06,1440.2,0.685
4487,2021-04-07,1418.4,0.757
4489,2021-04-09,1462.8,0.31
4491,2021-04-10,1391.6,0.806
4492,2021-04-12,1361.9,0.745
4493,2021-04-13,1245.3,0.841
4496,2021-04-16,1522.1,0.92
4497,2021-04-18,1394.6,0.471
4498,2021-04-19,1623.0,0.763
4500,2021-04-22,1397.3,0.96
4503,2021-04-23,1532.6,0.82
4504,2021-04-24,1254.0,0.943
4508,2021-04-25,1251.1,0.894
4510,2021-04-26,1459.1,0.95
4516,2021-04-27,1461.3,0.954
4524,2021-04-28,1564.1,0.951
4527,2021-04-29,1692.9,0.951
4530,2021-04-30,1385.8,0.851
4532,2021-05-01,1529.2,0.933
4543,2021-05-02,1554.0,0.924
4545,2021-05-03,1464.4,0.898
4549,2021-05-04,1496.0,0.954
4558,2021-05-06,1629.2,0.956
4563,2021-05-07,1423.0,0.74
4570,2021-05-08,1562.6,0.927
4572,2021-05-09,1498.5,0.963
4581,2021-05-10,1491.6,0.772
4586,2021-05-11,1618.3,0.977
4589,2021-05-12,1415.2,0.798
4594,2021-05-13,1569.6,0.929
4597,2021-05-14,1650.1,0.758
4599,2021-05-15,1440.0,0.468
4603,2021-05-16,1596.9,0.962
4607,2021-05-17,1020.2,0.295
4612,2021-05-18,1513.0,0.899
4614,2021-05-19,1428.4,0.924
4620,2021-05-20,1610.8,0.264
4624,2021-05-21,1592.6,0.955
4632,2021-05-22,1575.9,0.222
4634,2021-05-23,1528.6,0.829
4638,2021-05-24,1151.5,0.267
4644,2021-05-25,1955.3,0.593
4649,2021-05-26,1720.9,0.865
4651,2021-05-27,1372.2,0.708
4655,2021-05-28,1575.6,0.812
4660,2021-05-31,1655.6,0.877
4664,2021-06-01,1494.4,0.344
4665,2021-06-02,1712.0,0.862
4668,2021-06-03,1492.5,0.543
4669,2021-06-04,885.2,0.239
4670,2021-06-05,1826.6,0.887
4673,2021-06-06,1766.2,0.897
4678,2021-06-08,1812.1,0.862
4682,2021-06-09,1524.9,0.573
4685,2021-06-10,1614.1,0.787
4686,2021-06-11,1499.8,0.747
4691,2021-06-12,1466.2,0.722
4697,2021-06-13,1668.5,0.857
4703,2021-06-14,1617.0,0.204
4704,2021-06-15,1460.0,0.717
4707,2021-06-17,1785.5,0.523
4708,2021-06-18,1583.2,0.513
4709,2021-06-20,909.2,0.224
4711,2021-06-21,1691.9,0.513
4712,2021-06-23,1692.1,0.742
4713,2021-06-24,1518.0,0.683
4715,2021-06-27,1570.1,0.693
4719,2021-06-28,1142.2,0.399
4721,2021-06-29,1695.8,0.802
4722,2021-06-30,1807.8,0.747
4723,2021-07-02,1173.2,0.419
4729,2021-07-03,1347.9,0.698
4730,2021-07-05,1545.7,0.558
4732,2021-07-06,1328.9,0.712
4733,2021-07-07,1581.6,0.712
4735,2021-07-08,1438.1,0.254
4737,2021-07-09,1450.1,0.438
4738,2021-07-11,1785.5,0.663
4739,2021-07-12,1667.4,0.708
4741,2021-07-13,1816.2,0.693
4743,2021-07-14,1871.9,0.214
4744,2021-07-15,1397.4,0.588
4745,2021-07-17,1741.9,0.688
4748,2021-07-18,1641.5,0.712
4753,2021-07-20,1304.7,0.324
4757,2021-07-21,1443.8,0.698
4758,2021-07-22,1262.3,0.354
4761,2021-07-23,1698.6,0.703
4765,2021-07-24,1683.1,0.782
4767,2021-07-26,1280.4,0.339
