,Date,ITS_LIVE Mean Velocity,Mask Ratio
1870,2021-06-06,1710.0,1.008
1876,2021-06-08,1756.7,1.005
1881,2021-06-09,1602.2,0.98
1882,2021-06-10,1577.4,0.999
1884,2021-06-11,1508.9,0.982
1885,2021-06-12,1483.2,0.974
1886,2021-06-13,1394.1,1.002
1895,2021-06-15,1370.2,0.943
1896,2021-06-17,1421.3,0.809
1897,2021-06-18,1426.7,0.896
1899,2021-06-20,1512.7,0.829
1900,2021-06-21,1583.6,0.84
